group,file,ref_svg_size,ref_tvg_size,cur_svg_size,svgo_size,tvgt_size,tvg_size,zstd_size,brotli_size,zstd_dict_size,status,fail_stage,fail_detail
papirus,folder-white-wifi.svg,800,554,1012,894,3426,549,359,326,38,ok,,
papirus,folder-white-wine.svg,834,592,1152,933,3661,585,378,342,38,ok,,
papirus,folder-yaru-backup.svg,1254,750,1857,1260,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.414 29.008A10.01 10.01 0 0 0 22 39h-2l3 3 3-3h-2a7.99 7.99 0 0 1 6.275-7.812 7.99 7.99 0 0 1 8.989 4.458 7.99 7.99 0 0 1-2.436 9.733 7.99 7.99 0 0 1-10.03-.3c-1.013-.867-2.312.655-
papirus,folder-yaru-documents.svg,830,574,1076,924,3587,567,376,344,38,ok,,
papirus,folder-yaru-dropbox.svg,885,630,1160,998,4002,626,399,385,38,ok,,
papirus,folder-yaru-favorites.svg,838,563,1023,910,3576,555,370,351,37,ok,,
papirus,folder-yaru-games.svg,1843,927,2200,1487,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M26.73 31c-.302.001-.651.097-1.007.301-1.297.73-2.491 3.122-3.139 6.222-.553 2.634-.755 6.232-.426 7.68.287 1.245.782 1.797 1.664 1.797 1.308-.024 2.953-1.581 3.994-3.676.754-1.159 2.5
papirus,folder-yaru-gnome.svg,1448,774,1747,1464,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M39.905 26c-5.078 0-6.03 7.717-3.173 7.717 2.856 0 8.252-7.717 3.173-7.717m-7.822 1.187̲q-.12.002-.256.017c-2.879.363-1.866 5.23…' Unhandled exception: System.InvalidOperationException
papirus,folder-yaru-locked.svg,987,658,1210,1009,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 29c-3.32 0-6 2.6-6 6v2h-1c-.554 0-1 .446-1 1v10c0 .554.446 1 1 1h14c.554 0 1-.446 1-1V38c0-.554-.446-1-1-1h-1v-2c0-3.4-2.68-6-6-6m0 2̲c2.22 0 4 1.8 4 4v2h-8v-2c0-2.2 1.78-4 4…' Unh
papirus,folder-yaru-pictures.svg,850,609,1166,976,3871,605,401,367,38,ok,,
papirus,folder-yaru-recent.svg,891,641,1158,987,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 27a12 12 0 0 0-12 12 12 12 0 0 0 12 12 12 12 0 0 0 12-12 12 12 0 0 0-12-12m0 3̲a9 9 0 0 1 9 9 9 9 0 0 1-9 9 9 9 0 0 1-9…' Unhandled exception: System.InvalidOperationException: New
papirus,folder-yaru-remote-open.svg,858,593,1121,962,3756,592,399,365,43,ok,,
papirus,folder-yaru-remote.svg,858,593,1121,962,3756,592,402,366,38,ok,,
papirus,folder-yaru-templates-open.svg,1029,785,1546,1168,6168,871,472,427,47,ok,,
papirus,folder-yellow-code.svg,927,602,1141,968,3815,585,392,372,48,ok,,
papirus,folder-yellow-drag-accept.svg,628,429,810,715,2656,425,267,245,44,ok,,
papirus,folder-yellow-kde.svg,1722,918,2541,1571,5740,902,665,635,48,ok,,
papirus,folder-yellow-mail.svg,971,674,1717,1240,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 27c-6.627 0-12 5.373-12 12s5.373 12 12 12h7.5s1.406-.601 1.5-2.101c0-1.5-1.5-1.899-1.5-1.899H32a8 8 0 0 1-1.165-.094c-1.399-.159-2.511-.598-3.351-1.304l-.012-.008A8 8 0 1 1 39.999
papirus,folder-yellow-meocloud.svg,1259,748,1695,1309,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M34.398 31a6.39 6.39 0 0 0-5.695 3.496 4 4 0 0 0-1.504-.297 3.995 3.995 0 0 0-3.957 3.465A4.8 4.8 0 0 0 20 42.199 4.8 4.8 0 0 0 24.801 47h14.398A4.8 4.8 0 0 0 44 42.199a4.795 4.795 0 0
papirus,folder-yellow-onedrive.svg,1261,803,2667,1393,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M33 31a6 6 0 0 0-5.527 3.668c-.75-.43-1.6-.666-2.473-.668a5 5 0 0 0-5 5q.004.507.11 1.004L20 40a4 4 0 0 0 0 8 4 4 0 0 0 2.164-.643q-.076-.315-.117-.642l-.004-.033A6 6 0 0 1 22 46c0-2.7
papirus,folder-yellow-pictures-open.svg,850,609,1124,976,3851,605,401,371,53,ok,,
papirus,folder-yellow-print.svg,875,621,1163,1011,4012,617,411,381,48,ok,,
papirus,folder-yellow-recent.svg,891,641,1158,987,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 27a12 12 0 0 0-12 12 12 12 0 0 0 12 12 12 12 0 0 0 12-12 12 12 0 0 0-12-12m0 3̲a9 9 0 0 1 9 9 9 9 0 0 1-9 9 9 9 0 0 1-9…' Unhandled exception: System.InvalidOperationException: New
papirus,folder-yellow-wine.svg,840,592,1152,939,3696,585,386,357,47,ok,,
papirus,folder-yellow.svg,700,505,894,797,3180,501,325,294,45,ok,,
papirus,fontforge.svg,1687,667,1835,1174,3011,536,349,322,220,ok,,
papirus,fontypython.svg,1083,617,1836,1152,3571,604,380,339,259,ok,,
papirus,foot.svg,2758,1207,4556,2615,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M13.986 10.3a1.952 2.306 0 0 0-1.955 2.307 1.952 2.306 0 0 0 1.955 2.307 1.952 2.306 0 0 0 1.95-2.307 1.952 2.306 0 0 0-1.95-2.306m3.686 1.538̲a1.281 1.537 0 0 0-1.223 1.537 1.281 1.5…
papirus,foursquare.svg,633,315,763,638,1944,315,199,191,80,ok,,
papirus,freac.svg,12945,4407,19461,9606,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M34.447 4c-.483-.003-.673.38-1.654 3.367l-.975 2.969-1.49.135c-.82.074-1.764.19-2.1.26-.443.092-.65.094-.757.003-.082-.067-.773-1.188-1.535-2.488-1.524-2.598-1.838-3.014-2.266-3.014-.4
papirus,freecad.svg,1262,614,3410,2084,5362,760,558,522,508,ok,,Node has unsupported transform: matrix(1 0 0 1.0004 4 3.978) Node has unsupported transform: matrix(2.02103 0 0 1.9936 -.345 .09) Node has unsupported transform: matrix(2.02103 0 0 1.9936 -.345 .09) N
papirus,freedoom1.svg,3431,1397,5542,2827,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm57.398 22-2.123.066c-1.554-.01-3.3-.017-3.316-.011l-1.36 4.02s-1.598-4.076-1.921-3.999l-.258-.015c-.14-.01-.809-.016-1.73-.016H45v14.787l-.135.104c-.117.084-.138.112-.111.138l4.213 3.
papirus,freedoom2.svg,3431,1397,5542,2827,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm57.398 22-2.123.066c-1.554-.01-3.3-.017-3.316-.011l-1.36 4.02s-1.598-4.076-1.921-3.999l-.258-.015c-.14-.01-.809-.016-1.73-.016H45v14.787l-.135.104c-.117.084-.138.112-.111.138l4.213 3.
papirus,freeoffice-textmaker.svg,698,359,795,599,2570,351,215,204,170,ok,,
papirus,freeplane.svg,2233,912,3781,2227,5149,897,605,577,514,ok,,
papirus,fritzing.svg,4575,1557,6506,3343,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M38.837 15.012a15.5 15.5 0 0 0-3.2.197c-1.195.21-2.5.595-3.643 1.514-1.144.919-1.993 2.5-1.993 4.286v5.998h-5.98a1.993 2 0 1 0 0 3.999h5.98v4.26c-3.449.889-6.001 4.01-6.001 7.736A8 8 0
papirus,frostwire.svg,4878,1970,7652,4356,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M2.492 26a1.498 1.5 0 0 0-.106 2.995s1.935.164 4.218.68c2.283.515 4.87 1.492 5.898 2.522.291.29.575.527.863.8-.288.273-.572.51-.863.8-1.028 1.03-3.615 2.007-5.898 2.523s-4.218.679-4.21
papirus,fs-uae-launcher.svg,1368,559,1999,1474,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M45.5 45.5h-2.957m3.957-5̲c-4.742 0-3.957 1.129-3.957 10.929' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMove
papirus,full-throttle-remastered.svg,7403,2502,8323,4582,13643,2168,1328,1248,753,ok,,
papirus,fusion-icon.svg,1362,523,2034,1246,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22.004 5q-2.97.003-5.943.04C-.897 24.01 16.253 36.033 30 39c-14.55-9.452-2.209-26.781 10-33.977-6.01.03-11.997-.032-17.996-.023M34 27̲c13.943 9.057 3.189 25.325-8.477 33h23.2…' Unhand
papirus,gcolor3.svg,1790,695,2801,1692,4402,692,419,395,351,ok,,
papirus,ghex.svg,3927,1436,6517,3361,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12.545 32.5c-.326.23-.616.517-.822.88l-6.35 11.2a2.87 2.87 0 0 0-.309 1.92 2.9 2.9 0 0 1 .309-.92l6.35-11.2A2.68 2.68 0 0 1 14.049 33c-.55 0-1.064-.19-1.504-.5m15.71 0̲c-.439.31-.954.
papirus,git.svg,1589,720,2614,1439,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M28 17a6 6 0 0 0-6 6 6 6 0 0 0 6 6 6 6 0 0 0 6-6 6 6 0 0 0-6-6m11 11̲a6 6 0 0 0-6 6 6 6 0 0 0 6 6 6 6 0 0 0 6…' Unhandled exception: System.InvalidOperationException: New MoveTo detect
papirus,gitter.svg,568,367,1330,700,2468,368,219,206,80,ok,,Node has unsupported transform: translate(0 1)scale(1.99997) Node has unsupported transform: scale(1.99997)
papirus,gksu.svg,770,406,1141,719,0,0,0,0,0,fail,svg2tvgt,Node has unsupported transform: translate(0 1) Error Context: 'M32 14a7 7 0 1 0 0 14 7 7 0 0 0 0-14m0 19̲c-13.999.008-14 8.862-14 8.862v3.6S20.58…' Unhandled exception: System.InvalidOperationExceptio
papirus,glyphr-studio-desktop.svg,1469,672,2104,1389,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 12c-4.537 0-8.744 1.918-11.88 4.723s-5.372 6.635-5.114 10.861c.224 3.667 1.86 7.112 4.873 9.289S26.944 40 32 40c4.454 0 8.128-.74 11-2.404v6.535c.001.013.069.726-1.045 1.95C40.831
papirus,gnac.svg,3630,1598,6486,3588,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M30.6 4A5.587 5.587 0 0 0 25 9.6v1C25 7.497 27.497 5 30.6 5h2.8c3.103 0 5.6 2.497 5.6 5.6v-1C39 6.497 36.503 4 33.4 4ZM25 12.225a21 21 0 0 0-6.623 3.826l-2.275-1.313a5.59 5.59 0 0 0-7.
papirus,gnome-chess.svg,2595,1014,3906,2382,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm19.004 4-.008 4.822L7 19.127l.348.701L18.996 9.822 19.004 5c2.218.004 3.91 1.357 4.406 3.545.09.4.128.111.115.521q.132-.008.264-.013C31.97 9.053 39 15.57 39 23.848v-1c0-8.278-7.03-14.
papirus,gnome-lockscreen.svg,1175,727,738,307,0,0,0,0,0,fail,svg2tvgt,Failed to translate color spec 'currentColor' Error Context: 'M8 1C5.784 1 4 2.822 4 5.063V7H3c-.554 0-1 .446-1 1v6c0 .554.446 1 1 1h10c.554 0 1-.446 1-1V8c0-.554-.446-1-1-1h-1V5.063C12 2.823 10.216 1
papirus,gnome-subtitles.svg,788,407,1593,815,2753,404,288,256,261,ok,,
papirus,gnome-sudoku.svg,6290,2432,9481,4178,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M51.484 8c-.382 0-.877.036-1.355.105-.478.07-.941.17-1.25.31a7 7 0 0 0-1.617.98l.793.976q.692-.531 1.351-.832c.439-.199 1.483-.297 2.078-.297q.472 0 .856.13.384.129.68.386.59.495.59 1.
papirus,gnumeric.svg,774,458,989,732,3125,456,247,209,123,ok,,
papirus,google-earth-pro.svg,3036,1052,4557,2758,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4.016 32.584c-.004.141-.016.28-.016.422 0 4.175.91 8.115 2.543 11.672a9.6 9.6 0 0 1-.193-1.451 27.8 27.8 0 0 1-2.334-10.643m8.798 1.819̲c-3.951.137-6.708 3.58-6.462 7.838.372-6…' Unha
papirus,google-play-music-desktop-player.svg,3353,1286,5661,2589,7016,1176,774,749,389,ok,,
papirus,gpk-prefs.svg,2223,915,3380,2250,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.002 15c-1.682-.018-3.353.23-4.975.675C19.474 17.7 13.946 25.177 14.061 33H10c2.07 3.045 6 9 6 9s6-9 6-9.002h-3.918c-.014-3.276 1.215-6.571 3.397-9.017C25.578 19.05 33 16.999 38.71
papirus,granule.svg,679,459,1101,726,2625,428,310,286,228,ok,,
papirus,grsync.svg,3220,1125,5318,2870,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.035 17c-1.558-.016-3.105.207-4.605.602-6.994 1.8-11.536 8.416-11.43 15.37h-4L18 41l6-8.027h-4c-.013-2.913.458-5.814 2.477-7.989 3.522-3.983 10.51-5.614 15.554-2.683 1.676 2.106 5.3
papirus,gtk-theme-config.svg,6154,2327,9958,5351,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 2a6 6 0 0 0-6 6c0 .096.018.308.027.46A6 6 0 0 1 32 3c3.132 0 5.7 2.4 5.973 5.46.009-.152.027-.364.027-.46a6 6 0 0 0-6-6M15.031 9.031̲a6 6 0 0 0-4.246 1.754c-1.293 1.294-1.85…' Unha
papirus,guake.svg,1144,671,1084,1001,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M12 15v2h-1c-1.662 0-3 1.338-3 3s1.338 3 3 3h1v2H8.184A2.98 2.98 0 0 0 11 27h1v2h2v-2h1c1.662 0 3-1.338 3-3s-1.338-3-3-3h-1v-2h3.816A2.98 2.98 0 0 0 15 17h-1v-2zm-1 4h1v2h-1c-.554 0-1-
papirus,guitar.svg,2891,1044,4611,2790,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M33.5 27a4.5 4.5 0 0 0-4.5 4.5 4.5 4.5 0 0 0 4.5 4.5 4.5 4.5 0 0 0 4.5-4.5 4.5 4.5 0 0 0-4.5-4.5m-11 11̲a4.5 4.5 0 0 0-4.5 4.5 4.5 4.5 0 0 0 4.5…' Unhandled exception: System.InvalidOp
papirus,half-life-alyx.svg,678,359,807,644,2076,356,237,229,112,ok,,
papirus,half-life-deathmatch.svg,906,440,930,777,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 11a22 22 0 0 0-22 22 22 22 0 0 0 22 22 22 22 0 0 0 22-22 22 22 0 0 0-22-22m-8 8̲h6.641l8.939 21.811 4.67-1.881 1.49 3.72…' Unhandled exception: System.InvalidOperationException: Ne
papirus,half-life.svg,1094,491,859,774,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 11a22 22 0 0 0-22 22 22 22 0 0 0 22 22 22 22 0 0 0 22-22 22 22 0 0 0-22-22m-8 8̲h6.641l8.939 21.811 4.67-1.881 1.49 3.72…' Unhandled exception: System.InvalidOperationException: Ne
papirus,helltaker.svg,2609,1450,3817,2338,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M31 46h1s.56 2 1.96 2c2.8 0 3.04-1 3.04-1s-.8 2-3.04 2c-2.8 0-2.96-3-2.96-3m-2-8̲s0 5.6-2.8 5.6-2.8-4.6-2.8-4.6H22s0 6 4.…' Unhandled exception: System.InvalidOperationException: New M
papirus,hipchat.svg,1953,789,2967,1774,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 15c-9.828 0-18 7.751-18 17.132s8.172 16.867 18 16.867h.004c1.377-.003 2.73-.267 4.07-.563 2.763 1.818 6.137 3.06 9.969 2.371 1.756-.32 2.458-2.057 1.234-3.355-1.31-1.386-2.148-2.24
papirus,hitori.svg,6722,3445,10703,5445,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M5 15.285v2c0 .397.271.715.609.715H16.39c.338 0 .61-.318.61-.715v-2c0 .397-.272.715-.61.715H5.61c-.338 0-.61-.318-.61-.715m14 0̲v2c0 .397.271.715.61.715h10.78c.339 0 .6…' Unhandled exc
papirus,httrack.svg,4277,1604,5931,3460,0,0,0,0,0,fail,svg2tvgt,Node has unsupported transform: rotate(90)scale(-1 1) Node has unsupported transform: rotate(90)scale(-1 1) Node has unsupported transform: rotate(90)scale(-1 1) Error Context: 'M26 22c-7.732 0-14 6.2
papirus,hubstaff-gray.svg,4242,1477,6313,3672,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4.363 42.65C4.163 42.445 4 38.7 4 34.329V26.38l2.56-1.136c4.374-1.94 6.293-5.076 5.658-9.717-.153-1.122-.12-2.298.075-2.613C12.747 12.176 25.185 5 26.023 5c.349 0 .844.273 1.101.608 1
papirus,hubstaff-red.svg,4215,1466,6313,3608,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M4.363 42.65C4.163 42.445 4 38.7 4 34.329V26.38l2.56-1.136c4.374-1.94 6.293-5.076 5.658-9.717-.153-1.122-.12-2.298.075-2.613C12.747 12.176 25.185 5 26.023 5c.349 0 .844.273 1.101.608 1
papirus,i-nex.svg,979,573,1249,923,3461,523,332,322,46,ok,,
papirus,i2pd.svg,2040,728,3169,1880,4269,718,437,427,140,ok,,
papirus,ibus-bopomofo.svg,698,306,1397,1069,2846,476,394,359,240,ok,,
papirus,ice-store.svg,4096,1589,7919,3736,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.145 4.7v.003a6.187 6.208 0 0 0-3.24.826L10.701 16.076a6.187 6.208 0 0 0-3.076 4.977 6.187 6.208 0 0 0 .003.027l-.003.024.008.075-.008.138v21.227a6.21 6.21 0 0 0 3.092 5.377l18.191
papirus,icecat.svg,6331,2199,9175,5084,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M27.212 5C14.893 4.995 9.132 14.623 7 27.564c5.355-8.264 8.442-9.365 10.002-9.948 1.184-.408 2.22-.582 3.127-.552 5.634.186 6.39 7.385 7.751 15.107.838 3.222 2.91 10.007 6.696 13.15 1.
papirus,im.fluffychat.Fluffychat.svg,11127,3788,17909,8266,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M54.055 10.043c-1.856-.147-4.52.966-6.504 2.535.445.2.645.517.726 1.035a2.72 2.72 0 0 1 0 1.793c-.121.319.001.598.203.797.203.2.526.319.81.2.404-.2.81-.2 1.214-.2.93 0 1.74.402 2.348 1
papirus,image-svg+xml-compressed.svg,1047,636,1422,1066,3260,602,385,354,357,ok,,
papirus,image-x-svg+xml.svg,1515,987,2002,1646,5334,957,547,513,532,ok,,
papirus,indivisible.svg,4385,2343,6002,4329,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M43.957 17.984a3 3 0 0 0-1.084 5.797s.528.214 1.219.625 1.419 1.046 1.596 1.31c1.45 2.176 1.318 4.098 1.318 4.098a3 3 0 1 0 5.988.372s.236-3.972-2.314-7.797c-1.064-1.596-2.428-2.49-3.5
papirus,infector.svg,1155,724,1927,1159,4989,661,298,264,234,ok,,
papirus,inkscape.svg,4426,1483,7034,3662,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M31.996 4a6.2 6.2 0 0 0-4.527 1.932L4.926 29.212A6.88 6.88 0 0 0 3 33.87v.115c0 4.99 12.607.144 13.809 6.245.65 3.301-6.803 1.79-6.803 5.11 0 3.898 12.104.719 14.715 4.429 1.998 2.84-5
papirus,inode-symlink.svg,1442,560,2028,1354,3464,560,393,364,248,ok,,
papirus,input-mouse.svg,1223,495,2116,1167,2979,489,289,272,129,ok,,
papirus,intellij.svg,1372,472,2095,1445,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M18 35h8m-8-16̲h8m-4 16V19' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath    at SvgPathParser.ParseMoveTo() in /tmp/tinyvg-sdk/src/tools/
papirus,io.ark.Desktop.svg,654,402,1038,682,2445,400,254,246,131,ok,,
papirus,io.elementary.appcenter.svg,2282,1193,5261,2439,0,0,0,0,0,fail,svg2tvgt,Error Context: 'm48.082 6 .718 10.5v4.895s.025 5.604-5.743 5.604c-5.719 0-5.477-5.604-5.477-5.604V6c4.148.036 10.502 0 10.502 0M26.42 6̲v15.395S26.712 27 20.944 27c-5.719 0-5.7…' Unhandled exception:
papirus,io.github.OpenToonz.svg,1020,586,1800,1222,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22 15c-7.732 0-14 6.268-14 14s6.268 14 14 14 14-6.268 14-14a14 14 0 0 0-.16-2H43v20h4V27h9v-4H34.629A14 14 0 0 0 22 15m0 4.2̲c5.413-.001 9.801 4.387 9.8 9.8.001 5.41…' Unhandled excep
papirus,io.gitlab.leesonwai.Sums.svg,724,475,1320,761,3217,461,263,240,50,ok,,
papirus,iortcw.svg,1034,586,1636,968,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M23 10.17V20h-3v-6H1l3 3h13v3H5l3 3h19v-8.217l1.5-.996zm18 0-5.5 3.617 1.5.996V23h19l3-3H47v-3h13l3-3H44v6h-3v-4zM32 19a2 2 0 1 0 0 4 2 2 0 0 0 0-4M9 25̲l3 3h11v26.822l7-4.27v4.303l11-
papirus,isomaster.svg,1284,612,1835,1407,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 4C16.488 4 4 16.488 4 32s12.488 28 28 28 28-12.488 28-28S47.512 4 32 4m0 16̲a12 12 0 0 1 12 12 12 12 0 0 1-12 12 12 …' Unhandled exception: System.InvalidOperationException: New Mo
papirus,jabref.svg,4085,1450,5906,3504,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M14.454 9a6.001 6 0 0 0-4.508 9.957c6.6 7.517 7.253 14.727 6.918 19.633-.1 1.459-.488 1.995-.738 2.312-.25.318-1.15.575.273.004a6.001 6 0 0 0-.004.004c-.189.076-.341.845-3.156-.96A6.00
papirus,jackpatch.svg,2291,988,3121,1946,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M39.324 16.922c-1.54-.017-2.549.066-2.549.066A3 3 0 0 0 34 19.98v13.01a3 3 0 0 0 0 .985v13.021a3 3 0 1 0 6 0V36.482c1.463-.037 3.186-.117 5.063-.468 2.126-.399 4.376-1.051 6.351-2.457
papirus,jango.svg,939,567,1337,966,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M34 11a4 4 0 0 0-4 4 4 4 0 0 0 4 4 4 4 0 0 0 4-4 4 4 0 0 0-4-4m-4.668 10̲C27.485 21 26 22.338 26 24s1.485 3 3.332…' Unhandled exception: System.InvalidOperationException: New MoveTo de
papirus,jazzradio.svg,1277,576,3313,1545,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M54.723 7.14a5 5 0 0 0-.711.098l-29.95 6.907C19.841 14.677 20 19 20 19v28.022c4.731 1.341 7.998-3.94 8 .978V21.316l22-5.234v24.94c4.731 1.341 7.998-3.94 8 .978V11s.047-4.054-3.277-3.86
papirus,jclicauthor.svg,1081,440,1748,961,2860,432,258,262,224,ok,,
papirus,jellyfin.svg,1883,755,2581,1566,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32.002 13C26.71 13 9.67 43.893 12.268 49.11s36.899 5.157 39.468 0S37.295 13 32.002 13m0 7.922̲c3.468 0 14.617 20.28 12.934 23.66s-24.1…' Unhandled exception: System.InvalidOperationEx
papirus,jetbrains-toolbox.svg,1796,677,2688,1764,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M57.482 18.71 32 32.25v1l25.482-13.54A6.595 6.367 0 0 1 58 22.18v-1a6.595 6.367 0 0 0-.518-2.47M46 46.062̲l-10 5.323v2.434l10-5.417z' Unhandled exception: System.InvalidOperationExcept
papirus,jpexs-decompiler.svg,6509,2378,9342,4447,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M19.809 17s-.54.003-.637.62L16 36.336s.02.604.555.665h2.687c.617.026.852-.7.852-.7L21.34 29h5.558c.724.069.848-.434.848-.434l.246-2.734s.101-.804-.586-.832h-5.324l.57-4h7.68c.784.02.92
papirus,jred.svg,1957,648,2920,1632,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M27 4v1h31V4zM16.436 35.992c-2.637.126-5.66 1.245-7.899 3.162-1.99 1.704-3.3 3.822-3.506 6.11a8 8 0 0 0-.004 1.289c.005-.096-.004-.194.004-.29.206-2.287 1.517-4.405 3.506-6.109 2.56-2.
papirus,jubler.svg,754,446,1203,943,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M29.053 4C4 4 3.948 31 3.948 31h.043C4.26 26.368 6.7 5 29.053 5 60 5 60 31.525 60 31.525v-1S60 4 29.053 4M29 34̲C3.947 34 4 60 4 60h.041c.27-4.589 2.71-…' Unhandled exception: System.I
papirus,jupyter.svg,1788,750,5694,1650,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M44.873 13.002a3.002 3.002 0 0 0-1.902 5.209 3 3 0 0 0 4.593-.655 3 3 0 0 0-2.691-4.554M32 18̲a15.54 15.54 0 0 0-9.195 3.029c-2.688 1.…' Unhandled exception: System.InvalidOperationExc
papirus,jyellow.svg,1957,648,2920,1632,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M27 4v1h31V4zM16.436 35.992c-2.637.126-5.66 1.245-7.899 3.162-1.99 1.704-3.3 3.822-3.506 6.11a8 8 0 0 0-.004 1.289c.005-.096-.004-.194.004-.29.206-2.287 1.517-4.405 3.506-6.109 2.56-2.
papirus,k9-copy.svg,1283,650,1778,1395,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M32 5C16.488 5 4 17.488 4 33s12.488 28 28 28 28-12.488 28-28S47.512 5 32 5m0 16̲a12 12 0 0 1 12 12 12 12 0 0 1-12 12 12 …' Unhandled exception: System.InvalidOperationException: New Mo
papirus,kali-undercover.svg,1713,773,1632,1310,4099,761,418,374,151,ok,,
papirus,kawaii-player.svg,765,384,1098,815,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M20.7 37.116s-2.85-4.275-2.85-9.975 2.85-8.55 2.85-8.55m23.529 18.525̲s2.85-4.275 2.85-9.975-2.85-8.55-2.85-8.…' Unhandled exception: System.InvalidOperationException: New MoveTo detec
papirus,kbibtex.svg,632,396,900,687,2311,387,253,236,191,ok,,
papirus,kbreakout.svg,902,523,1925,969,3573,514,320,284,255,ok,,Node has unsupported transform: translate(0 1)scale(1.99998)
papirus,kbruch.svg,751,434,1380,845,2645,416,264,253,33,ok,,Node has unsupported transform: translate(0 1.002)scale(1.99994) Node has unsupported transform: translate(0 .002)scale(1.99994)
papirus,kcmdf.svg,1002,640,1234,994,3913,637,358,324,122,ok,,
papirus,kfourinline.svg,1074,648,1317,1118,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M30 19a10 10 0 0 1-10 10 10 10 0 0 1-10-10A10 10 0 0 1 20 9a10 10 0 0 1 10 10m24 0̲a10 10 0 0 1-10 10 10 10 0 0 1-10-10A10 …' Unhandled exception: System.InvalidOperationException: New
papirus,kget.svg,993,526,1948,1092,3014,510,363,347,193,ok,,
papirus,kig.svg,680,403,831,663,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M26 12a14 14 0 0 0-14 14 14 14 0 0 0 12 13.844V52h28V24H39.84A14 14 0 0 0 26 12m0 2̲a12 12 0 0 1 11.828 10H24v13.82A12 12 0 …' Unhandled exception: System.InvalidOperationException: Ne
papirus,kipi-panorama.svg,1452,622,2008,1403,4141,676,510,471,123,ok,,
papirus,kitty.svg,5785,3035,10821,5951,0,0,0,0,0,fail,svg2tvgt,Error Context: 'M22.5 12a5.5 5.5 0 1 0 0 11 5.5 5.5 0 0 0 0-11m19 0̲a5.5 5.5 0 1 0 0 11 5.5 5.5 0 0 0 0-11' Unhandled exception: System.InvalidOperationException: New MoveTo detected without ClosePath
